Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Auron Therapeutics,https://www.crunchbase.com/organization/auron-therapeutics,"Jul 17, 2025","$88,699,180",Not Started,"Biotechnology, Health Care, Therapeutics","Newton, Massachusetts, United States",Auron  aims to cure cancer therapeutics from cell killing to transformation of malignant cells into more normal functioning cells.,"7,681",https://aurontx.com/,$1M to $10M,"Eli Lilly, Polaris Partners, Casdin Capital, Qiming Venture Partners USA, DCVC Bio","Arkin Bio Ventures, DCVC Bio, Polaris Partners, Qiming Venture Partners USA, The Leukemia & Lymphoma Society’s Therapy Acceleration Program",,https://www.linkedin.com/company/auron-therapeutics/about/,11-50,—,2018
Blockskye,https://www.crunchbase.com/organization/blockskye,"Jul 17, 2025","$15,800,000",Not Started,"Blockchain, Financial Services, Service Industry, Software","Boston, Massachusetts, United States",Blockskye is a technology platform.,"7,752",https://www.blockskye.com/,$1M to $10M,"Faction, KSV Global, Airlines Reporting Corporation, United Airlines Ventures, Blockchange Ventures","Airlines Reporting Corporation, Blockchange Ventures",,https://in.linkedin.com/company/blockskye,11-50,"$15,800,000",2017
BQP,https://www.crunchbase.com/organization/bosonq-psi,"Jul 17, 2025","$9,607,000",Not Started,"Aerospace, Quantum Computing, Software, Space Travel","Syracuse, New York, United States",BQP is enabling real-time Digital Twin with quantum algorithms for mission-critical industries,"9,927",https://www.bqpsim.com/,$1M to $10M,"Alumni Ventures, Gaingels, Alchemist Accelerator, Armory Square Ventures, Transpose Platform Management","3to1 Capital, Intel Ignite, Monta Vista Capital, Roger Krakoff",https://x.com/bosonqpsi,https://www.linkedin.com/company/bosonq-psi,11-50,"$4,900,000",Sep 2020
Cambridge Aerospace,https://www.crunchbase.com/organization/cambridge-aerospace,"Jul 17, 2025","$100,000,000",Not Started,"Aerospace, Hardware, Manufacturing","Cambridge, Cambridgeshire, United Kingdom",Cambridge Aerospace is a defence tech startup that provides defense engineering and manufacturing services.,"12,070",http://www.cambridgeaerospace.com/,—,"Accel, Lakestar, Lux Capital, Spark Capital, Never Lift Ventures",Spark Capital,,https://www.linkedin.com/company/cambridgeaerospace,51-100,"$100,000,000",2024
Black Rifle Coffee,https://www.crunchbase.com/organization/black-rifle-coffee,"Jul 17, 2025","$356,562,892",Not Started,"Coffee, Food and Beverage, Retail","Salt Lake City, Utah, United States",Black Rifle Coffee is a veteran-owned coffee enterprise set out to change the convention of coffee.,"12,775",https://www.blackriflecoffee.com/,$100M to $500M,WhiteHawk Capital Partners,WhiteHawk Capital Partners,https://x.com/blckriflecoffee,https://www.linkedin.com/company/black-rifle-coffee-company,501-1000,"$35,000,000","Jan 1, 2014"
Tandem PV,https://www.crunchbase.com/organization/tandem-pv,"Jul 17, 2025","$84,393,695",Not Started,"Energy, Renewable Energy, Solar","Fremont, California, United States",Tandem PV provides a unique opportunity for solar to reach new heights.,"13,923",https://www.tandempv.com/,$1M to $10M,"Eclipse Ventures, National Science Foundation, Propel(X), Constellation Energy, US Department of Energy","Bioeconomy Capital, California Energy Commission, Eclipse Ventures, National Science Foundation, Planetary Technologies, US Department of Energy, U.S. Department of Energy Solar Energy Technologies Office",,https://www.linkedin.com/company/tandem-pv,11-50,"$4,000,000",2016
XMTP,https://www.crunchbase.com/organization/xmtp,"Jul 17, 2025","$45,000,000",Not Started,"Communications Infrastructure, Cryptocurrency, Messaging, Software","Austin, Texas, United States","XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.","14,409",https://xmtp.com/,$1M to $10M,"Union Square Ventures, Coinbase Ventures, Redpoint, a16z crypto, Betaworks","a16z crypto, Faction, Offline Ventures, Union Square Ventures",https://x.com/xmtp_,https://www.linkedin.com/company/xmtpinc,1-10,"$20,000,000",2021
Tala Health,https://www.crunchbase.com/organization/tala-health,"Jul 17, 2025","$100,000,000",Not Started,"Artificial Intelligence (AI), Health Care, Medical, Personal Health","San Francisco, California, United States",Tala Health is a digital-first healthcare provider that offers AI-driven clinical support for diagnostic triage and care coordination.,"14,641",https://www.talahealth.com/,—,"Sofreh Capital, Pindaros Roy Vagelos",Sofreh Capital,,https://www.linkedin.com/company/talahealth,1-10,"$100,000,000",2025
Enact,https://www.crunchbase.com/organization/enact-systems,"Jul 17, 2025","$18,128,647",Not Started,"Analytics, Energy, Energy Storage, Real Estate, Software, Solar","Pleasanton, California, United States","Enact's platform enables customers to simplify their solar purchase, also used by thousands of professionals in 20+ countries","17,391",https://www.enact.solar/,$1M to $10M,"Alumni Ventures, Arka Venture Labs, Olympus Capital Holdings Asia, NB Ventures, G2C Ventures (fka TBP VF1)","Arka Venture Labs, Energy Growth Momentum, NB Ventures",https://x.com/enactsystems,https://www.linkedin.com/company/enact-systems-inc,11-50,"$2,128,647","Apr 1, 2014"
One Biosciences,https://www.crunchbase.com/organization/one-biosciences,"Jul 17, 2025","€20,000,000",Not Started,"Biotechnology, Life Science, Therapeutics","Paris, Ile-de-France, France",One Biosciences leverages single-cell technologies to identify new therapeutics for difficult-to-treat diseases.,"18,524",https://onebiosciences.fr/,Less than $1M,"Redmile Group, Sofinnova Partners, Invus, Kima Ventures, Polytechnique Ventures","AGORANOV, Blast. Club, Home Biosciences, Institut Curie, Redmile Group",,https://www.linkedin.com/company/one-biosciences,1-10,"€15,000,000",2020
STELLARIA,https://www.crunchbase.com/organization/stellaria-c78e,"Jul 17, 2025","€33,000,000",Not Started,"Nuclear, Renewable Energy","Grenoble, Rhone-Alpes, France",STELLARIA is reimagining sustainable rapid neutron nuclear energy.,"19,309",https://www.stellaria.fr/,—,"Supernova Invest, Schneider Electric, At One Ventures, Technip Energies, France 2030","At One Ventures, France 2030, Supernova Invest",,https://www.linkedin.com/company/stellaria-energy,11-50,"€23,000,000",2023
GigaIO,https://www.crunchbase.com/organization/gigaio,"Jul 17, 2025","$40,200,000",Not Started,"Artificial Intelligence (AI), Computer, Electronics, Information Technology, Machine Learning, Network Hardware, Network Security, Software","Carlsbad, California, United States",GigaIO develops high performance interconnect memory fabric solutions for computing clusters.,"20,226",http://gigaio.com/,$1M to $10M,"SK Hynix, Cerberus Capital Management, Impact Venture Capital, EvoNexus, Source Code Corporation","Impact Venture Capital, Mark IV Capital",https://x.com/giga_io,https://www.linkedin.com/company/gigaionet.com/,11-50,"$21,000,000",2017
Blaxel,https://www.crunchbase.com/organization/https-blaxel-ai,"Jul 17, 2025","$7,300,000",Not Started,"Artificial Intelligence (AI), Cloud Infrastructure, Software","San Francisco, California, United States",Blaxel is a cloud infrastructure to deploy and scale AI agents.,"20,348",https://blaxel.ai/,—,"Y Combinator, Liquid 2 Ventures, Pioneer Fund, First Round Capital, Transpose Platform Management",First Round Capital,https://x.com/blaxelai,https://www.linkedin.com/company/blaxel-ai/,1-10,"$7,300,000","Jan 1, 2024"
Thermondo,https://www.crunchbase.com/organization/thermondo,"Jul 17, 2025","€113,300,000",Not Started,"Energy, Energy Efficiency, Renewable Energy","Berlin, Berlin, Germany",Thermondo promote the energy transition with innovative heat solutions.,"20,601",https://www.thermondo.de/,$10M to $50M,"IBB Ventures, Redstone.VC, HV Capital, Picus Capital, Global Founders Capital","BloombergNEF, Vorwerk Ventures",https://x.com/Thermondo,http://www.linkedin.com/company/thermondo-gmbh,1001-5000,"€50,000,000","Oct 1, 2012"
University of Michigan,https://www.crunchbase.com/organization/university-of-michigan,"Jul 17, 2025","$359,752,652",Not Started,"Education, E-Learning, Higher Education, Universities","Ann Arbor, Michigan, United States","The University of Michigan is a public research university offering education, innovation, and global business engagement.","20,675",https://www.umich.edu/,$10B+,"Breakthrough T1D, National Science Foundation, US Department of Energy, National Institutes of Health, Technion - Israel Institute of Technology","Alfred P. Sloan Foundation, Breakthrough T1D, Centers for Disease Control and Prevention, Federal Highway Administration, Kathleen K. Power, Los Alamos National Laboratory, Maxine and Stuart Frankel Foundation, Michigan Economic Development Corporation, National Institutes of Health, National Nuclear Security Administration, National Science Foundation, Phil Power, ShenZhen (SZSE), Technion - Israel Institute of Technology, US Department of Commerce, Economic Development Administation, U.S. Department of Defense, US Department of Energy, U.S. Department of Transportation",https://x.com/UMich,https://www.linkedin.com/school/university-of-michigan,10001+,"$1,000,000",1817
Thrive Renewables,https://www.crunchbase.com/organization/thrive-renewables,"Jul 17, 2025","£15,381,672",Not Started,"Clean Energy, Energy, Renewable Energy, Solar","Bristol, Bristol, City of, United Kingdom",Thrive Renewables is a renewable energy company that connects people to sustainable energy.,"23,475",https://www.thriverenewables.co.uk/,$1M to $10M,"Crowdcube, Triodos Bank NV",Triodos Bank NV,https://x.com/Thrive_R,https://www.linkedin.com/company/thrive-renewables,1-10,"£10,000,000",1995
Receive,https://www.crunchbase.com/organization/receive-a6a4,"Jul 17, 2025","$7,140,000",Not Started,"FinTech, Payments, Small and Medium Businesses","New York, New York, United States",Receive is a fintech company providing real-time revenue access to help small and medium businesses manage their cash flow.,"25,415",https://nowreceive.com/,—,"Insight Partners, Soma Capital, Corner Ventures, Blank Ventures, Clocktower Technology Ventures","Blank Ventures, NextGen Venture Partners, Verissimo Ventures",,https://www.linkedin.com/company/nowreceive,1-10,"$4,000,000",Nov 2022
Cyber,https://www.crunchbase.com/organization/cyber-b141,"Jul 17, 2025","$20,000,000",Not Started,"Artificial Intelligence (AI), Cryptocurrency, Information Technology","Palo Alto, California, United States",Cyber is a web3 investment firm.,"25,771",https://cyber.co/,$1M to $10M,China Green Agriculture,China Green Agriculture,https://x.com/BuildOnCyber,https://www.linkedin.com/company/buildoncyber/,11-50,"$20,000,000",Nov 2021
Empirical Security,https://www.crunchbase.com/organization/empirical-security-8ec5,"Jul 17, 2025","$11,935,326",Not Started,"Artificial Intelligence (AI), Cyber Security, Network Security","Chicago, Illinois, United States",Empirical builds mathematical models for security data.,"28,298",https://www.empiricalsecurity.com/,—,"Costanoa Ventures, Sixty Degree Capital, DNX Ventures, Gerhard Eschelbeck, HPA Holding",Costanoa Ventures,,https://www.linkedin.com/company/empiricalsecurity,11-50,"$11,935,326",2024
QuadSAT,https://www.crunchbase.com/organization/quadsat,"Jul 17, 2025","$18,549,110",Not Started,"Consulting, Project Management, Telecommunications","Odense, Syddanmark, Denmark","QuadSAT has been established as a VSAT solution and R&D company in Horsens, Denmark.","30,339",http://quadsat.com/,$1M to $10M,"Seraphim Space, IQ Capital, Vaekstfonden, Export and Investment Fund, Join Capital","Helge Munk, IQ Capital, Join Capital, North Ventures, Seraphim Space, Vaekstfonden",https://x.com/QuadSat,https://www.linkedin.com/company/quadsat/,11-50,"DKK37,000,000",2014
Little Journey,https://www.crunchbase.com/organization/little-journey,"Jul 17, 2025","$15,831,504",Not Started,"Clinical Trials, Health Care, Information Technology","London, England, United Kingdom",Little Journey offers assistance to kids and their families who are getting medical treatments or taking part in scientific trials.,"31,891",https://littlejourney.health/,$1M to $10M,"Octopus Ventures, Foresight Group, Par Equity, Mercia Ventures, Calm/Storm Ventures","DigitalHealth.London Accelerator, Foresight Group, LEGO Foundation, NPIF – Mercia Equity Finance, Octopus Ventures, Par Equity, SBRI Healthcare",https://x.com/LittleJourney__?s=20,https://www.linkedin.com/company/little-journey,11-50,"£300,000","Aug 15, 2018"
JA Mining,https://www.crunchbase.com/organization/ja-mining,"Jul 17, 2025","$17,000,000",Not Started,"Apps, Cloud Computing, Cryptocurrency, Mobile Apps","Warwick, Warwickshire, United Kingdom",JA Mining provides cryptocurrency cloud mining services with clean energy and user dashboards for performance tracking.,"38,703",https://jamining.com/,$1M to $10M,—,—,,,1-10,"$17,000,000",2004
Paddle,https://www.crunchbase.com/organization/paddle,"Jul 17, 2025","$318,336,021",Not Started,"Financial Services, FinTech, Payments, SaaS, Software","London, England, United Kingdom","Paddle is a merchant of record platform that manages the payment, billing, taxes, and compliance for software and SaaS businesses.","43,111",https://paddle.com/,$50M to $100M,"Kindred Capital, 83North, Notion Capital, Kohlberg Kravis Roberts & Co., Business Growth Fund","Business Growth Fund, CIBC Innovation Banking, FTV Capital, Future Fifty, Kohlberg Kravis Roberts & Co., Notion Capital, Silicon Valley Bank",https://x.com/paddlehq,https://www.linkedin.com/company/paddle,251-500,"$25,000,000",2012
New Outlook,https://www.crunchbase.com/organization/new-outlook,"Jul 17, 2025","$117,500,000",Not Started,"Construction, Real Estate, Service Industry","Kansas City, Missouri, United States",New Outlook is a real estate firm developing homes for their clients according to their needs.,"43,752",https://www.newoutlook.com/,—,—,—,,,1-10,"$110,000,000",2020
Boots UK,https://www.crunchbase.com/organization/boots-uk-limited,"Jul 17, 2025","$1,000,000,000",Not Started,Wholesale,"Nottingham, Nottingham, United Kingdom","It sells many health and beauty products, and also Boots provides optician and hearing care services within shops.","44,238",http://www.boots.com/,$1B to $10B,"Goldman Sachs, JP Morgan",JP Morgan,https://x.com/BootsUK,https://www.linkedin.com/company/boots/,10001+,"$1,000,000,000",1849
TTH Networks Corp,https://www.crunchbase.com/organization/tth-networks-corp,"Jul 17, 2025","$117,500,000",Not Started,Consulting,"Compton, California, United States",TTH Networks is a business acquisitions and management corporation that provides consulting services.,"44,464",https://tthnetworks.com/,$1M to $10M,—,—,https://x.com/tthnetworks,,1-10,"$110,000,000",2019
W3.io,https://www.crunchbase.com/organization/w3-io,"Jul 17, 2025","$7,000,000",Not Started,"Blockchain, Cryptocurrency, Web3","Denver, Colorado, United States",W3.io is a web3 company dedicated to driving Web3 adoption through open protocols and standards.,"44,631",https://w3.io/,—,"Framework Ventures, Arrington Capital, Blockchange Ventures",Blockchange Ventures,https://x.com/w3arew3,https://www.linkedin.com/company/w3-io/,11-50,"$7,000,000",2024
Elements Green,https://www.crunchbase.com/organization/elements-green,"Jul 17, 2025","€80,000,000",Not Started,"Energy Storage, Renewable Energy, Solar","London, England, United Kingdom",Elements Green is a solar and energy storage developer.,"48,107",https://www.elementsgreen.com/,—,Copenhagen Infrastructure Partners,Copenhagen Infrastructure Partners,https://x.com/_ElementsGreen_,https://www.linkedin.com/company/elements-green-development-ltd,51-100,"€80,000,000",2008
CCI Real Estate,https://www.crunchbase.com/organization/covenant-capital-investors,"Jul 17, 2025","$85,000,000",Not Started,"Consulting, Real Estate, Real Estate Investment","Alpharetta, Georgia, United States",CCI Real Estate is an investment firm that acquires and develops many real estate projects.,"58,508",https://cci-cre.com/,Less than $1M,"Southern States Bank, Affinius Capital","Affinius Capital, Southern States Bank",,https://www.linkedin.com/company/covenant-capital-investors/,1-10,"$67,000,000",2011
Purgo Scientific,https://www.crunchbase.com/organization/purgo-scientific,"Jul 17, 2025","$12,510,000",Not Started,"Manufacturing, Medical Device","South Jordan, Utah, United States",Purgo Scientific is a medical device firm that is working on a revolutionary technique for delivering targeted therapeutic drugs.,"62,988",https://purgoscientific.com/,Less than $1M,"U.S. Department of Defense, MedTech Innovator","MedTech Innovator, U.S. Department of Defense",,https://www.linkedin.com/company/purgo-scientific,1-10,"$9,000,000",2017
Sandfire Resources America,https://www.crunchbase.com/organization/sandfire-resources-america,"Jul 17, 2025","$59,500,000",Not Started,"Mining, Mining Technology","White Sulphur Springs, Montana, United States",Sandfire Resources America is a company focused on the development and mining of its 100% owned flagship property.,"189,994",http://www.sandfireamerica.com/,$1M to $10M,Sandfire Resources NL,Sandfire Resources NL,,http://linkedin.com/company/tintina-resources-inc,11-50,"$59,500,000","Jul 30, 1998"
BLUETTI,https://www.crunchbase.com/organization/bluetti,"Jul 16, 2025","$24,139,173",Not Started,"Battery, Clean Energy, Electronics, Energy Storage","Chino, California, United States",BLUETTI is a clean energy company that builds a producer storage system of high-quality power for homes.,929,https://www.bluetti.com/,$10M to $50M,—,—,https://x.com/bluetti_inc,https://www.linkedin.com/company/bluetti-power-inc,51-100,"$4,800,000",2019
Internxt,https://www.crunchbase.com/organization/internxt,"Jul 16, 2025","$10,886,219",Not Started,"Cloud Security, Cloud Storage, Data Storage, Privacy","Valencia, Comunidad Valenciana, Spain",Internxt is an open-source cloud storage service that focuses on user privacy and security.,"2,634",https://internxt.com/,Less than $1M,"Santander, TheVentureCity, Notion Capital, Wayra, Telefonica","Angels Capital, Centre for the Development of Industrial Technology (CDTI), Wayra",https://x.com/Internxt,https://www.linkedin.com/company/internxt,11-50,"€3,300,000","Jan 1, 2020"
Firestorm,https://www.crunchbase.com/organization/firestorm-548d,"Jul 16, 2025","$67,519,500",Not Started,"Aerospace, Artificial Intelligence (AI), Drones","San Diego, California, United States","Firestorm develops AI-assisted, modular UAS platforms for adaptable and rapid remote operations.","3,995",https://www.launchfirestorm.com/,$10M to $50M,"Alumni Ventures, Craft Ventures, 645 Ventures, Washington Harbour Partners, Lockheed Martin Ventures","Alumni Ventures, Decisive Point, JP Morgan, Lockheed Martin Ventures, New Enterprise Associates, Silent Ventures",https://x.com/firestorm_labs,https://www.linkedin.com/company/firestorm-labs,101-250,"$35,000,000",May 2022
OneAdvanced,https://www.crunchbase.com/organization/advanced-computer-software,"Jul 16, 2025","£3,200,000,000",Not Started,"Business Intelligence, Computer, Consulting, CRM, Enterprise, Finance, Health Care, Information Technology, Software","Birmingham, Birmingham, United Kingdom","OneAdvanced provides HR, employee management software, and IT services for commercial, public, and third-sector organizations.","5,791",https://www.oneadvanced.com/,—,"Ares Management, The Carlyle Group, BC Partners, Goldman Sachs Alternatives","Ares Management, BC Partners, Goldman Sachs Alternatives, The Carlyle Group",https://x.com/advanced,https://www.linkedin.com/company/one-advanced,1001-5000,"£1,200,000,000",1983
ETON Solutions,https://www.crunchbase.com/organization/eton-solutions,"Jul 16, 2025","$81,265,638",Not Started,"Computer, Software, Wealth Management","Morrisville, North Carolina, United States",ETON Solutions is a third-generation wealth management technology firm for the family office and multi-family office market.,"7,221",https://eton-solutions.com/,$50M to $100M,Navis Capital Partners,Navis Capital Partners,,https://www.linkedin.com/company/eton-solutions/,251-500,"$20,000,000",2015
Laminar,https://www.crunchbase.com/organization/h2ok-innovations,"Jul 16, 2025","$19,835,000",Not Started,"Artificial Intelligence (AI), Consumer Goods, Food and Beverage, Industrial Automation, Manufacturing, Personal Care and Hygiene, Sensor","Cambridge, Massachusetts, United States",Laminar delivers factory floor transformation with our spectral sensors and science-led AL/ML models. Formerly H2Ok Innovations.,"7,722",https://runlaminar.com/,$1M to $10M,"Techstars, Construct Capital, Flybridge, Greycroft, 1517 Fund","2048 Ventures, Dayna Grayson, Greycroft, Techstars",,https://www.linkedin.com/company/run-laminar,11-50,"$12,000,000",2020
Numan,https://www.crunchbase.com/organization/numan,"Jul 16, 2025","$130,784,705",Not Started,"Consulting, Health Care, Health Diagnostics","London, England, United Kingdom","Numan provides digital health services, offering treatments for various conditions and personalized health support.","8,441",https://www.numan.com/,$50M to $100M,"Endeavor Catalyst, Anthemis, White Star Capital, HSBC Innovation Banking, Kreos Capital","Big Pi Ventures, HSBC Innovation Banking, Kreos Capital, Novator, VNV Global, White Star Capital",https://x.com/getnuman,https://www.linkedin.com/company/numan-com,101-250,"£22,000,000",2018
THEKER Robotics,https://www.crunchbase.com/organization/theker-robotics,"Jul 16, 2025","$21,130,988",Not Started,"Logistics, Robotics, Waste Management","Barcelona, Catalonia, Spain",THEKER Robotics is a startup developing intelligent general-purpose robots for sectors such as waste management and logistics.,"12,982",https://www.theker.eu/#pre-footer,—,"K Fund, s16vc, Kibo Ventures, JME Ventures, Felipe Navio","JME Ventures, Kibo Ventures",,https://www.linkedin.com/company/theker,1-10,"$18,000,000",2022
Morrisons,https://www.crunchbase.com/organization/morrisons-d5ff,"Jul 16, 2025","£934,000,000",Not Started,"Commercial, Manufacturing, Retail","Bradford, Bradford, United Kingdom",Morrisons is a retailer that specializes in supermarket chain management in the UK.,"14,614",https://www.morrisons-corporate.com/,$10B+,—,—,https://x.com/morrisons,https://www.linkedin.com/company/morrisonsjobs/,10001+,"£934,000,000","Jun 1, 1899"
HTEC,https://www.crunchbase.com/organization/htec-group,"Jul 16, 2025","$276,802,851",Not Started,"Artificial Intelligence (AI), Consumer Software, Software Engineering","San Francisco, California, United States","HTEC is providing AI-driven digital engineering, product design, and software solutions.","14,939",http://www.htec.com/,$100M to $500M,"European Bank for Reconstruction and Development, Brighton Park Capital, Enterprise Expansion Fund","Brighton Park Capital, Enterprise Expansion Fund, European Bank for Reconstruction and Development",https://x.com/htecgroup,https://www.linkedin.com/company/htecgroup,1001-5000,"€60,000,000","Sep 11, 2008"
VIVA Finance,https://www.crunchbase.com/organization/viva-finance,"Jul 16, 2025","$228,500,000",Not Started,"Consumer Lending, Financial Services, FinTech","Atlanta, Georgia, United States",VIVA Finance is a fintech platform for overlooked consumers.,"15,003",https://viva-finance.com/,$1M to $10M,"Acumen, Acumen America, Community Investment Management, Johnson Venture Partners","Acumen, Acumen America, Community Investment Management",,https://www.linkedin.com/company/viva-finance/,51-100,"$220,000,000","Apr 15, 2019"
Glass House Brands,https://www.crunchbase.com/organization/glass-house-brands,"Jul 16, 2025","$292,500,000",Not Started,"Cannabis, Consumer Goods, Retail","Long Beach, California, United States",Glass House Brands is a vertically integrated cannabis and hemp company.,"16,258",https://www.glasshousebrands.com/,$100M to $500M,WhiteHawk Capital Partners,WhiteHawk Capital Partners,https://x.com/GlassHouseBR,https://www.linkedin.com/company/glass-house-brands-inc/,101-250,"$77,500,000",2016
Halia Therapeutics,https://www.crunchbase.com/organization/halia-therapeutics,"Jul 16, 2025","$47,560,165",Not Started,"Biotechnology, Medical, Neuroscience, Pharmaceutical","Lehi, Utah, United States",Halia Therapeutics is a biopharmaceutical company manufacturing therapies to improve the lives of patients with inflammatory disorders.,"17,054",https://haliatx.com/,$1M to $10M,Todd Pedersen,Todd Pedersen,,https://www.linkedin.com/company/halia-therapeutics-inc/,11-50,"$336,833",2017
Kasha,https://www.crunchbase.com/organization/kasha,"Jul 16, 2025","$28,000,000",Not Started,"Consumer Goods, Health Care, Personal Health, Retail, Wellness, Women's","San Francisco, California, United States","Kasha delivers pharmaceutical products and household goods to low-income consumers, resellers, pharmacies, and health facilities.","17,969",https://www.kasha.co/,Less than $1M,"Sanofi, Finnfund, U.S. International Development Finance Corp, Mastercard, VestedWorld","Beyond Capital Ventures, Boehringer Ingelheim Social Engagement, Finnfund, Knife Capital, Mastercard, Sanofi, Swedfund International, U.S. International Development Finance Corp, VestedWorld",https://x.com/kashaglobal,https://www.linkedin.com/company/kasha-inc.,101-250,—,2016
Nebeus,https://www.crunchbase.com/organization/nebeus,"Jul 16, 2025","$283,083,695",Not Started,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","London, England, United Kingdom","Nebeus is a fintech app bridging digital assets and traditional banking with IBANs, crypto services, and global cards.","18,378",https://nebeus.com/,$1M to $10M,British Business Bank,British Business Bank,https://x.com/NebeusWorld,https://www.linkedin.com/company/nebeus,101-250,"€3,689,550","Jan 1, 2014"
Gain Therapeutics,https://www.crunchbase.com/organization/gain-therapeutics,"Jul 16, 2025","$31,496,508",Not Started,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Bethesda, Maryland, United States",Gain Therapeutics is a biotech company developing pharmacological chaperones drugs designed to treat rare metabolic disorders.,"18,916",https://www.gaintherapeutics.com/,Less than $1M,"Innosuisse, 3B Future Health Fund, Eurostars, Horizon 2020, TiVentures","3B Future Health Fund, Innosuisse, TiVentures, VitaTech S.A",,https://www.linkedin.com/company/gain-therapeutics/,11-50,"$7,000,000",2017
HOPE Hydration,https://www.crunchbase.com/organization/stealth-mode-b04e,"Jul 16, 2025","$26,100,000",Not Started,"Clean Energy, Water, Water Purification","Miami, Florida, United States",HOPE Hydration is a water-tech & media startup transforming global hydration.,"19,277",http://hopehydration.com/,—,"Boost VC, Burnt Island Ventures, On Deck, Spice Capital, Mazarine Ventures",Pentair,https://x.com/hopehydration,https://www.linkedin.com/company/hope-hydration/,11-50,"$20,000,000",May 2020
Retirable,https://www.crunchbase.com/organization/retirable,"Jul 16, 2025","$25,679,999",Not Started,"Financial Services, Retirement","New York, New York, United States","Retirable is a financial services technology company specializing in retirement planning, advising, and income generation.","20,044",https://retirable.com/,$1M to $10M,"Primary Venture Partners, Portage Ventures, Diagram Ventures, Primetime Partners, IA Capital Group","IA Capital Group, Primary Venture Partners, Vestigo Ventures",https://x.com/retirable,https://www.linkedin.com/company/retirable,1-10,"$10,000,000","Oct 1, 2019"
Prime Group,https://www.crunchbase.com/organization/prime-group-770a,"Jul 16, 2025","$91,450,000",Not Started,"Consulting, Finance, Real Estate, Residential","Los Angeles, California, United States","Prime Group is a holding company of Prime Finance and Prime Residential that provides real estate equity, debt, and investment services.","20,897",https://www.primegrp.com/,$10M to $50M,Freddie Mac,Freddie Mac,,https://www.linkedin.com/company/prime-group,501-1000,"$91,450,000",1989
ADASTEC,https://www.crunchbase.com/organization/adastec,"Jul 16, 2025","$9,805,681",Not Started,"Artificial Intelligence (AI), Industrial Automation, Software","Ann Arbor, Michigan, United States",ADASTEC is a software company that enables speed electric public transit and develops automated and connected commercial vehicles.,"21,452",https://www.adastec.com/,$1M to $10M,"APY Ventures, Maxis, Red Cedar Ventures, Artificial Intelligence Factory, National Park Service","APY Ventures, National Park Service",https://x.com/adasteccorp,https://www.linkedin.com/company/adastec,51-100,"$2,805,681","Dec 2, 2018"
Bridge,https://www.crunchbase.com/organization/foro-2bb7,"Jul 16, 2025","$20,674,996",Not Started,"Commercial Lending, Finance, Financial Services","New York, New York, United States",Bridge helps businesses get simplified access to financing by matching your goals with the right lenders for your business.,"24,312",https://www.bridgemarketplace.com/,—,"Gaingels, Fin Capital, Correlation Ventures, TTV Capital, AME Cloud Ventures",TTV Capital,,https://www.linkedin.com/company/bridgemarketplace,11-50,"$8,674,997","Apr 1, 2019"
Molecule Software,https://www.crunchbase.com/organization/molecule-software,"Jul 16, 2025","$26,200,818",Not Started,"Energy, Enterprise Software, Finance, Software","Houston, Texas, United States",Molecule Software develops commodity trading software.,"25,208",http://www.molecule.io/,$1M to $10M,"Mercury, Sundance Growth, SURGE Accelerator, Houston Angel Network","Mercury, Sundance Growth",https://x.com/wearemolecule,https://www.linkedin.com/company/molecule-software,11-50,"$11,870,818",2012
Billee Technologies,https://www.crunchbase.com/organization/billee-technologies,"Jul 16, 2025","$9,150,000",Not Started,"Asset Management, Billing, PropTech","Dallas, Texas, United States",Billee Technologies is a proptech startup that offers a comprehensive SaaS platform for property owners.,"26,748",https://www.billee.ai/,—,RET Ventures,RET Ventures,,https://www.linkedin.com/company/billee-technologies-inc/,11-50,"$9,150,000",2024
Nexture,https://www.crunchbase.com/organization/nexture-a551,"Jul 16, 2025","€425,000,000",Not Started,"Food and Beverage, Food Processing, Snack Food","Milan, Lombardia, Italy",Nexture empowers food brands worldwide with cutting-edge ingredients and tailored solutions across several industry segments.,"27,655",https://nexture.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/nexture,1001-5000,"€425,000,000",2025
HEY HOLY,https://www.crunchbase.com/organization/hey-holy,"Jul 16, 2025","€8,700,000",Not Started,"B2C, Health Care, Pet","Mannheim, Baden-Wurttemberg, Germany",HEY HOLY offers breed-specific dog food subscriptions - because one-size-fits-all doesn’t work for the world’s most diverse species.,"29,532",https://heyholy.com/,—,"Five Seasons Ventures, Slingshot Ventures, Stefan Glänzer, Feast Ventrues, Andreas Wiele",Five Seasons Ventures,,https://www.linkedin.com/company/heyholy/,11-50,"€5,700,000",Mar 2022
iCOUNTER,https://www.crunchbase.com/organization/icounter,"Jul 16, 2025","$30,000,000",Not Started,"Cyber Security, Network Security","Dallas, Texas, United States",iCOUNTER has developed an intelligence capability that is solely focused on thwarting specific attacks.,"29,937",https://www.icounter.com/,—,SYN Ventures,SYN Ventures,,https://www.linkedin.com/company/icounter1/,11-50,"$30,000,000",2025
