Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Corner Health,https://www.crunchbase.com/organization/corner-health,"May 14, 2025","$7,393,913",Not Started,Health Care,"Santa Monica, California, United States",Operator of a nurse practitioner management platform intended to empower nurses to start and manage their independent practices.,"30,662",https://www.cornerhealth.com/,—,—,—,,https://www.linkedin.com/company/corner-health-np?trk=public_profile_topcard-current-company,1-10,"$7,393,913",2024
Penzilla,https://www.crunchbase.com/organization/penzilla-gmbh,"May 14, 2025","€5,700,000",Not Started,"FinTech, Software","Munich, Bayern, Germany",Penzilla offers a solution that helps everyone get the maximum benefit from corporate pension options.,"33,149",https://penzilla.de/,—,"Motive Partners, Robin Capital, Acadian Ventures, Delin Ventures, Angel Invest","Acadian Ventures, Delin Ventures, Motive Partners",,https://www.linkedin.com/company/penzilla/,11-50,"€3,200,000","Jul 21, 2021"
KYD Labs,https://www.crunchbase.com/organization/kyd-labs,"May 14, 2025","$9,320,000",Not Started,"Computer Vision, Cryptocurrency, Software, Ticketing","New York, New York, United States","KYD Labs enables event organizer and artist events to be 2x more profitable through audience ownership, loyalty, and ticket resale.","33,274",https://www.kydlabs.com/,Less than $1M,"Techstars, a16z crypto, Comcast, Comcast NBCUniversal LIFT Labs, Techstars Ventures","a16z crypto, Comcast NBCUniversal LIFT Labs, Techstars",https://x.com/kydlabs,https://www.linkedin.com/company/kydlabsco,11-50,"$7,000,000",Mar 2022
Angel Oak Mortgage Solutions,https://www.crunchbase.com/organization/angel-oak-mortgage-solutions,"May 14, 2025","$374,500,000",Not Started,"Financial Services, Information Technology, Lending, Training","Atlanta, Georgia, United States",Angel Oak Mortgage Solutions is a financial services company that provides mortgage solutions.,"33,368",http://angeloakms.com/,$50M to $100M,—,—,https://x.com/angeloakms,https://www.linkedin.com/company/angel-oak-mortgage-solutions,101-250,"$40,000,000",2013
Finwave Semiconductor,https://www.crunchbase.com/organization/finwave-semiconductor,"May 14, 2025","$26,750,949",Not Started,"Information Technology, Manufacturing, Semiconductor","Waltham, Massachusetts, United States",Finwave Semiconductor develops a 3DGaN technology designed to enhance 5G devices.,"33,944",https://www.finwavesemi.com/,$1M to $10M,"Alumni Ventures, Safar Partners, Taihill Venture, GlobalFoundries, Engine Ventures","Engine Ventures, Fine Structure Venture, Safar Partners",,https://www.linkedin.com/company/finwavesemi/,11-50,"$8,200,000",2012
Wunderite,https://www.crunchbase.com/organization/wunderite,"May 14, 2025","$11,735,189",Not Started,"FinTech, Insurance, InsurTech, Software","Boston, Massachusetts, United States",Wunderite is an insuretech company that offers next-generation software for insurance agents.,"34,793",https://wunderite.com/,$1M to $10M,"Techstars, Correlation Ventures, Spark Capital, Bragiel Brothers, IDEA: Northeastern University's Venture Accelerator","DCU FinTech Innovation Center, IDEA: Northeastern University's Venture Accelerator, Spark Capital, Techstars",,https://www.linkedin.com/company/wunderite/,11-50,"$1,399,996",2018
Takomo Golf Company,https://www.crunchbase.com/organization/takomo-golf-company,"May 14, 2025","€20,000,000",Not Started,"E-Commerce, Manufacturing, Retail, Sporting Goods","Turku, Western Finland, Finland",Takomo Golf Company manufactures and sells golf products.,"35,568",https://takomogolf.com/,$1M to $10M,"Mandatum Asset Management, Rite Ventures",Mandatum Asset Management,https://x.com/takomogolf,https://www.linkedin.com/company/takomo-golf,11-50,"€20,000,000",2021
Angel Oak Mortgage,https://www.crunchbase.com/organization/angel-oak-mortgage,"May 14, 2025","$40,000,000",Not Started,"Finance, Financial Services, Real Estate","Atlanta, Georgia, United States",Angel Oak Mortgage is a real estate firm specializes in buying and investing in first lien non-QM loans as well as mortgage-related assets.,"37,742",https://angeloakreit.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/angel-oak-mortgage-inc,251-500,"$40,000,000","Mar 20, 2018"
Chelsea web Design,https://www.crunchbase.com/organization/chelsea-football-club,"May 14, 2025","$523,559,596",Not Started,"Soccer, Sports","London, England, United Kingdom",Where Creativity Meets Functionality!,"39,554",https://chelseawebdesigns.com/,Less than $1M,"Ares Management, Alexis Ohanian","Alexis Ohanian, Ares Management",,,1001-5000,"£20,000,000","Mar 10, 1905"
Prysmian Group,https://www.crunchbase.com/organization/prysmian-group,"May 14, 2025","€3,070,000,000",Not Started,"Information Technology, Manufacturing, Telecommunications","Milan, Lombardia, Italy","Prysmian Group manufactures energy and telecom cables for power transmission, distribution, and digital infrastructure.","44,715",https://www.prysmian.com/,$10B+,"European Investment Bank, Cassa Depositi e Prestiti","Cassa Depositi e Prestiti, European Investment Bank",https://x.com/prysmiangroup,https://www.linkedin.com/company/prysmian,10001+,"€1,000,000,000",1905
TXO Energy Partners,https://www.crunchbase.com/organization/morningstar-partners,"May 14, 2025","$345,500,000",Not Started,"Energy, Industrial, Oil and Gas","Fort Worth, Texas, United States","TXO Energy Partners focuses on the acquisition, development, and exploration of oil, natural gas, and natural gas liquid reserves.","45,206",https://www.txoenergy.com/,$100M to $500M,—,—,,,101-250,"$175,000,000",2012
Polaris Electro-Optics,https://www.crunchbase.com/organization/polaris-electro-optics,"May 14, 2025","$13,250,000",Not Started,Nanotechnology,"Broomfield, Colorado, United States",Polaris Electro-Optics empowers integrated photonics for communications and computation.,"47,402",https://polariseo.com/,$1M to $10M,"Rhapsody Venture Partners, M Ventures, Buff Gold Ventures, Colorado Office of Economic Development and International Trade","Colorado Office of Economic Development and International Trade, Rhapsody Venture Partners",,https://www.linkedin.com/company/polaris-electro-optics-inc/,1-10,"$10,000,000",2021
Busey,https://www.crunchbase.com/organization/busey,"May 14, 2025","$200,000,000",Not Started,"Banking, Finance, Financial Services, Wealth Management","Champaign, Illinois, United States","Busey is a financial company that offers wealth management, banking, brokerage, and mortgage services.","52,313",https://www.busey.com/home/home,$100M to $500M,—,—,https://x.com/busey,http://www.linkedin.com/company/busey,501-1000,"$200,000,000",1946
Polska Grupa Biogazowa,https://www.crunchbase.com/organization/polska-grupa-biogazowa,"May 14, 2025","€190,000,000",Not Started,"Electrical Distribution, Energy, Network Security, Professional Services","Wysokie Mazowieckie, Podlaskie, Poland",Polska Grupa Biogazowa offers the production and distribution of electric and heat energies from biogas and other renewable sources.,"55,641",https://polskagrupabiogazowa.pl/,—,HitecVision,HitecVision,,https://www.linkedin.com/company/polska-grupa-biogazowa/,11-50,"€190,000,000",2007
Zeno Power,https://www.crunchbase.com/organization/zeno-power-systems,"May 14, 2025","$94,870,000",Not Started,"Aerospace, Clean Energy, Nuclear","Washington, District of Columbia, United States","Zeno is developing next-generation radioisotope power systems that generate carbon-free, resilient power for decades.","57,738",https://zenopower.com/,—,"Alumni Ventures, Tribe Capital, Techstars, DCVC, 1517 Fund","Hanaco Venture Capital, NASA, Techstars, Tribe Capital",https://x.com/zeno_power,https://www.linkedin.com/company/zeno-power-systems/,51-100,"$50,000,000","Apr 10, 2018"
Cyacomb,https://www.crunchbase.com/organization/cyacomb,"May 14, 2025","£6,050,000",Not Started,"Cyber Security, Security, Software","Edinburgh, Edinburgh, City of, United Kingdom",Cyacomb is software in which it have innovative software to help find and block harmful content.,"67,133",https://www.cyacomb.com/,$1M to $10M,"Par Equity, Mercia Ventures, Scottish Enterprise, Scottish National Investment Bank, MacLeod Family Trust",Scottish National Investment Bank,https://x.com/Cyacomb_com,https://www.linkedin.com/company/cyacomb/,11-50,"£2,250,000",2016
Hy2Care,https://www.crunchbase.com/organization/hy2care-bv2014,"May 14, 2025","€14,215,000",Not Started,"Health Care, Medical, Medical Device","Enschede, Overijssel, The Netherlands",Hy2Care BV develops a novel technology platform consisting of injectable hydrogels to fight osteoarthritis,"67,788",http://www.hy2care.com/,Less than $1M,"European Innovation Council, Brightlands Venture Partners, LIOF, Startupbootcamp, Startupbootcamp Smart Materials","Brightlands Venture Partners, European Innovation Council",,https://www.linkedin.com/company/hy2care-bv,1-10,"€4,500,000","Dec 5, 2014"
First Place Pediatrics Solutions,https://www.crunchbase.com/organization/first-place-pediatrics-solutions,"May 14, 2025","$12,000,000",Not Started,"Children, Health Care, Nursing and Residential Care","Austin, Texas, United States",First Place Pediatrics Solutions is a boutique pediatric healthcare facility that offers nursing and care services for high-acuity children.,"78,697",https://www.firstplacepediatrics.com/,—,—,—,,https://www.linkedin.com/company/firstplacepediatricsolutions/,51-100,"$12,000,000",2023
Savers Value Village,https://www.crunchbase.com/organization/savers,"May 14, 2025","$138,750,000",Not Started,"E-Commerce, Secondhand Goods","Bellevue, Washington, United States","Savers operates a chain of retail thrift stores offering used merchandise for men, women, and children.","83,980",http://www.savers.com/,$1B to $10B,Ares Management,—,https://x.com/saversvvillage,https://www.linkedin.com/company/savers/,10001+,"$138,750,000",1954
Vaulkhard Group,https://www.crunchbase.com/organization/vaulkhard-group,"May 14, 2025","$11,397,485",Not Started,"Brewing, Coffee, Interior Design, Real Estate","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Vaulkhard Group offers unique bars and coffee houses and provides bespoke interior design and solutions.,"93,287",https://vaulkhardgroup.co.uk/,$1M to $10M,HSBC UK,HSBC UK,https://x.com/vaulkhardgroup,https://www.linkedin.com/company/vaulkhard-group/,251-500,"£5,200,000",1995
Astarta–Kyiv,https://www.crunchbase.com/organization/astarta-kyiv,"May 14, 2025","$80,000,000",Not Started,"Agriculture, Farming, Food and Beverage, Food Processing, Manufacturing","Kyiv, Kyyiv, Ukraine","Astarta–Kyiv is an agri-industrial company that deals in crop production, sugar production, soybean processing, and animal husbandry.","183,602",https://astartaholding.com/,$500M to $1B,"European Bank for Reconstruction and Development, International Finance Corporation, Climate Investment Funds, PrivatBank, Government of the Netherlands","European Bank for Reconstruction and Development, International Finance Corporation, PrivatBank",https://x.com/astartakyiv,https://www.linkedin.com/company/-astarta-kiev-/,5001-10000,"$40,000,000",1993
Evri,https://www.crunchbase.com/organization/evri-e1e7,"May 14, 2025","$11,849,203",Not Started,"Courier Service, Delivery, Logistics, News, Semantic Web, Shipping, Social Media","Morley, Leeds, United Kingdom",Evri is a multinational delivery company that specializes in delivering parcels and couriers with tracking and return facilities.,"216,727",https://www.evri.com/,$1B to $10B,"SV Angel, DHL, Vulcan Capital","DHL, SV Angel, Vulcan Capital",https://x.com/evri,https://www.linkedin.com/company/evridelivery/,10001+,—,1974
PhaseV,https://www.crunchbase.com/organization/phasev,"May 13, 2025","$65,000,000",Not Started,"Artificial Intelligence (AI), Clinical Trials, Pharmaceutical, Therapeutics","Boston, Massachusetts, United States",PhaseV provides AI-driven solutions for efficient clinical development and operations.,"2,621",https://phasevtrials.com/,$1M to $10M,"Accel, Insight Partners, Viola Ventures, EXOR N.V., LionBird","Accel, EXOR N.V., Insight Partners, Viola Ventures",,https://www.linkedin.com/company/phasevtrials,11-50,"$50,000,000",2023
Owner,https://www.crunchbase.com/organization/owner-com,"May 13, 2025","$182,200,000",Not Started,"CRM, Restaurants, Software","Palo Alto, California, United States",Owner is a technology company that provides tools for local restaurant owners to enhance sales and online presence.,"3,466",https://owner.com/,$10M to $50M,"Headline, Y Combinator, Redpoint, Alt Capital, Transpose Platform Management","Altman Capital, Headline, Meritech Capital Partners, Redpoint, SaaStr Fund",https://x.com/owner,https://www.linkedin.com/company/owner-com,101-250,"$120,000,000",2018
Forethought,https://www.crunchbase.com/organization/forethought-7dc2,"May 13, 2025","$117,000,000",Not Started,"Artificial Intelligence (AI), Customer Service, Enterprise Software, Generative AI, Machine Learning, SaaS","San Francisco, California, United States",Forethought is a generative AI suite for customer support automation.,"3,613",https://www.forethought.ai/,$1M to $10M,"8VC, South Park Commons, New Enterprise Associates, Geodesic Capital, Blue Cloud Ventures","Blue Cloud Ventures, K9 Ventures, New Enterprise Associates, Steadfast Financial",https://x.com/forethought_ai,https://www.linkedin.com/company/forethought-ai,101-250,"$25,000,000",Sep 2017
Orby AI,https://www.crunchbase.com/organization/orby-ai,"May 13, 2025","$34,857,306",Not Started,"Agentic AI, Artificial Intelligence (AI), Enterprise Software, Software","Mountain View, California, United States",Orby AI is an AI platform designed to bring the auto-complete experience to everyday business users and automate all mundane tasks.,"4,835",https://www.orby.ai/,$1M to $10M,"Gaingels, Pear VC, Wing Venture Capital, New Enterprise Associates, WndrCo","New Enterprise Associates, Pear VC, Wing Venture Capital, WndrCo",https://x.com/orbyai,https://www.linkedin.com/company/orby-ai,11-50,"$357,306","Jun 2, 2022"
Flam,https://www.crunchbase.com/organization/flam-155d,"May 13, 2025","$22,066,932",Not Started,"3D Technology, Artificial Intelligence (AI), Content, Digital Media, Machine Learning","San Francisco, California, United States","Flam is an AI-native content format, taking the internet beyond videos with lifelike visuals and fluid interactions.","5,100",https://flamapp.ai/,$10M to $50M,"RTP Global, 100Unicorns, Inventus Capital Partners, Turbostart, SVQUAD","Inventus Capital Partners, RTP Global, Turbostart, Twin Ventures",https://x.com/flamappofficial,https://www.linkedin.com/company/flamappofficial,101-250,"$14,000,000","May 21, 2021"
Bestow,https://www.crunchbase.com/organization/bestow-inc,"May 13, 2025","$302,500,000",Not Started,"Developer APIs, FinTech, Insurance, InsurTech, Life Insurance","Dallas, Texas, United States",Bestow is a life insurance SaaS company that utilizes advanced technology and data solutions for the insurance sector.,"5,322",https://www.bestow.com/,$100M to $500M,"8VC, New Enterprise Associates, Abstract, Core Innovation Capital, Valar Ventures","Goldman Sachs Alternatives, Hedosophia, New Enterprise Associates, Smith Point Capital, TriplePoint Capital, Valar Ventures",https://x.com/bestow_inc,https://www.linkedin.com/company/bestowtech,101-250,"$70,000,000",2016
Azafaros,https://www.crunchbase.com/organization/azafaros,"May 13, 2025","€157,000,000",Not Started,"Biotechnology, Health Care, Therapeutics","Leiden, Zuid-Holland, The Netherlands",Azafaros aims at developing new therapeutic agents for the treatment of rare metabolic disorders.,"7,795",https://www.azafaros.com/,$1M to $10M,"Schroders Capital, Pictet Alternative Advisors, Forbion Capital Partners, BioGeneration Ventures, Jeito Capital","BioGeneration Ventures, Forbion Capital Partners, Jeito Capital",,https://www.linkedin.com/company/azafaros-b-v,11-50,"€132,000,000","Apr 5, 2018"
Granata Bio,https://www.crunchbase.com/organization/granata-bio,"May 13, 2025","$29,096,667",Not Started,"Biotechnology, Fertility, Health Care, Therapeutics","Duxbury, Massachusetts, United States",Granata Bio is a biotechnology company developing therapeutic solutions to address infertility and improve women's reproductive health.,"8,637",https://www.granata.bio/,$1M to $10M,"Alumni Ventures, Google Ventures, Amboy Street Ventures, Vibe Bio, Green D Ventures","Alumni Ventures, Google Ventures, Richter Group",https://x.com/Granata_Bio,https://www.linkedin.com/company/granatabio,1-10,—,"May 1, 2018"
Pluto Biosciences,https://www.crunchbase.com/organization/pluto-biosciences,"May 13, 2025","$8,304,373",Not Started,"Analytics, Bioinformatics, Data Management, Life Science, Machine Learning, SaaS","Denver, Colorado, United States","Pluto Biosciences develops a collaborative life sciences platform for biological data management, analysis, and visualization.","8,760",https://pluto.bio/,$1M to $10M,"Kickstart, Silverton Partners, Christopher Glode","Christopher Glode, Kickstart, Silverton Partners",https://x.com/tryplutobio,https://www.linkedin.com/company/pluto-biosciences,11-50,"$3,600,000","Dec 2, 2020"
UrbanSitter,https://www.crunchbase.com/organization/urbansitter,"May 13, 2025","$42,925,964",Not Started,"Child Care, Internet","San Francisco, California, United States",UrbanSitter is an online hub connecting families with babysitters through social networks.,"8,819",http://www.urbansitter.com/,$500M to $1B,"Menlo Ventures, Canaan Partners, First Round Capital, Aspect Ventures, Advance Venture Partners","Advance Venture Partners, Canaan Partners, DBL Partners, First Round Capital",https://x.com/UrbanSitter,http://www.linkedin.com/company/urbansitter,11-50,"$2,717,348","Dec 29, 2010"
Nimbus Health,https://www.crunchbase.com/organization/nimbus-health-9e48,"May 13, 2025","$19,500,000",Not Started,Health Care,"Atlanta, Georgia, United States",Technology-enabled pulmonary clinics,"10,946",http://www.joinnimbus.com/,$1M to $10M,"8VC, 2048 Ventures, Four Acres Capital, MGV, Actions Capital (fka K50 Ventures)","2048 Ventures, 8VC",,https://www.linkedin.com/company/nimbus-pulmonary,1-10,"$12,000,000","May 6, 2022"
Energy Domain,https://www.crunchbase.com/organization/energy-domain,"May 13, 2025","$13,322,739",Not Started,"Marketing, Marketplace, Online Auctions","Fort Worth, Texas, United States","Energy Domain is a marketplace that provides market research, technological auction system, and marketing services.","13,820",https://energydomain.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/energydomain/,11-50,"$5,000,000",2019
Shakers,https://www.crunchbase.com/organization/shakers,"May 13, 2025","€21,800,000",Not Started,"Artificial Intelligence (AI), Consulting, Freelance, Human Resources, Software, Virtual Workforce","Madrid, Madrid, Spain",Shakers connects companies with freelance professionals through an AI-powered platform.,"14,449",https://shakersworks.com/,$10M to $50M,"K Fund, Wayra, Partech, Centre for the Development of Industrial Technology (CDTI), Brighteye Ventures","Adevinta Ventures, Athos Capital, Brighteye Ventures, Clave Capital, Partech, Scaleup Spain Network",,https://www.linkedin.com/company/shakersxyz/,51-100,"€14,000,000","Oct 1, 2021"
Adopt AI,https://www.crunchbase.com/organization/adopt-ai-9487,"May 13, 2025","$6,000,000",Not Started,"Artificial Intelligence (AI), SaaS, Software","San Jose, California, United States",The Agentic Experience for your Application,"15,024",https://www.adopt.ai/,—,"Elevation Capital, Darkmode Ventures, Foster Ventures, Powerhouse Ventures",Elevation Capital,https://x.com/getadoptai,https://www.linkedin.com/company/getadoptai/,11-50,"$6,000,000",2024
Addepar,https://www.crunchbase.com/organization/addepar,"May 13, 2025","$761,362,336",Not Started,"Financial Services, FinTech, SaaS, Software","Mountain View, California, United States",Addepar is a software and data platform for even the most complex investment portfolios.,"17,265",https://addepar.com/,$100M to $500M,"Valor Equity Partners, 8VC, Craft Ventures, WestCap, Friends & Family Capital","8VC, D1 Capital Partners, David O. Sacks, Harald McPike, Laurence A. Tosi, Valor Equity Partners, Vitruvian Partners, WestCap",https://x.com/Addepar,http://www.linkedin.com/company/addepar,1001-5000,"$230,000,000",2009
McCormick & Company,https://www.crunchbase.com/organization/mccormick-company,"May 13, 2025","$2,000,000,000",Not Started,Food Processing,"Baltimore, Maryland, United States","McCormick manufactures, markets and distributes spices, seasoning mixes, condiments & other flavorful products to the entire food industry.","17,807",http://www.mccormickcorporation.com/,$1B to $10B,Bank of America,Bank of America,https://x.com/mccormickcorp,http://www.linkedin.com/company/mccormick,10001+,"$2,000,000,000",1889
Passage Health,https://www.crunchbase.com/organization/passage-health,"May 13, 2025","$10,225,000",Not Started,"Health Care, Information Technology, Medical, Software","New York, New York, United States",Passage Health builds software solutions that improve the quality and accessibility of care available to people with autism.,"20,930",https://www.passagehealth.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/passage-health,1-10,"$8,000,000",2022
MarvelX,https://www.crunchbase.com/organization/marvelx,"May 13, 2025","$6,000,000",Not Started,"Artificial Intelligence (AI), Information Technology","Amsterdam, Noord-Holland, The Netherlands",MarvelX builds the agentic AI platform.,"21,129",https://www.marvelx.ai/,—,"Plug and Play, EQT Ventures, Pretiosum Ventures, Mehdi Ghissassi, Keith Grose",EQT Ventures,,https://www.linkedin.com/company/marvelxai/about/,11-50,"$6,000,000","Apr 1, 2025"
Cronofy,https://www.crunchbase.com/organization/one-diary,"May 13, 2025","$21,655,247",Not Started,"Developer APIs, Software","Nottingham, Nottingham, United Kingdom",Scheduling technology for high performance teams,"21,469",http://www.cronofy.com/,$1M to $10M,"Seedcamp, Business Growth Fund, henQ, Hone Capital, CSC Upshot","Business Growth Fund, Firestartr",https://x.com/cronofy,http://www.linkedin.com/company/3514259,11-50,"£15,000,000",2014
ClearVector,https://www.crunchbase.com/organization/clearvector,"May 13, 2025","$16,100,000",Not Started,"Cloud Security, Cyber Security","Reston, Virginia, United States",ClearVector is an identity-driven cloud security company providing organizations with tools to fight cyber attackers.,"21,833",https://www.clearvector.com/,$1M to $10M,"Menlo Ventures, Okta Ventures, Inner Loop Capital, Scale Venture Partners, Kevin Mandia","Menlo Ventures, Scale Venture Partners",,https://www.linkedin.com/company/clearvector,11-50,"$13,000,000",Oct 2020
Seraxis,https://www.crunchbase.com/organization/seraxis,"May 13, 2025","$40,400,000",Not Started,"Biotechnology, Health Care","Germantown, Maryland, United States",Seraxis is a privately owned biotechnology company.,"22,073",https://seraxis.com/,Less than $1M,"Eli Lilly, Frazier Healthcare Partners, JDRF T1D Fund, Maryland Stem Cell Research Fund (MSCRF), Viva Ventures Biotech Fund","Eli Lilly, Maryland Stem Cell Research Fund (MSCRF)",,https://www.linkedin.com/company/seraxis,11-50,—,2013
Eku Energy,https://www.crunchbase.com/organization/eku-energy,"May 13, 2025","£45,000,000",Not Started,"Energy Efficiency, Energy Storage","London, England, United Kingdom",Eku Energy is a globally diversified and technology enabled energy storage business.,"23,500",https://www.ekuenergy.com/,—,"Sumitomo Mitsui Banking Corporation, BCI, NatWest Bank","BCI, NatWest Bank, Sumitomo Mitsui Banking Corporation",,,51-100,"£45,000,000",2022
FlexPoint,https://www.crunchbase.com/organization/lendarr,"May 13, 2025","$54,600,000",Not Started,"Enterprise Software, Financial Services, Information Technology","Manhattan, New York, United States",FlexPoint provides a digital payments platform that modernizes the way technology is bought and sold.,"23,510",https://www.getflexpoint.com/,$1M to $10M,"Techstars, Garuda Ventures, Foundry Group, Tacora Capital, Cascade Seed Fund","Foundry Group, Garuda Ventures, Haymaker Ventures, Tacora Capital",,https://www.linkedin.com/company/getflexpoint,1-10,"$17,200,000",2021
Ubiquity,https://www.crunchbase.com/organization/ubiquity-f5a0,"May 13, 2025","$770,000,000",Not Started,"Communications Infrastructure, Telecommunications, Wireless","Charlotte, North Carolina, United States","Ubiquity invests in, develops, and operates digital communication infrastructure for last-mile connectivity.","24,084",https://ubiquitygp.com/,—,"Goldman Sachs, Deutsche Bank, Generate Capital, Nomura, Woodforest National Bank","Deutsche Bank, Goldman Sachs, Nomura, Woodforest National Bank",,https://www.linkedin.com/company/ubiquitygp,251-500,"$350,000,000",2019
Stackpack,https://www.crunchbase.com/organization/stackpack-0bfb,"May 13, 2025","$6,300,000",Not Started,"Artificial Intelligence (AI), Information Technology, SaaS","San Francisco, California, United States","Stackpack is AI platform help companies to manage the accelerating costs, risks, and complexity of third-party vendors.","25,641",https://www.stackpack.ai/,—,"Freestyle Capital, Upside Partnership, Nomad Ventures, Marin Sonoma Impact Ventures, Elefund",Freestyle Capital,,https://www.linkedin.com/company/stackpack-inc/,11-50,"$6,300,000",2023
Eligo Bioscience,https://www.crunchbase.com/organization/eligo-bioscience,"May 13, 2025","$74,706,775",Not Started,"Biotechnology, Health Care, Medical","Paris, Ile-de-France, France","Eligobiotics provides a new approach to explore, understand, and control bacterial ecosystems both in human and animals.","28,082",https://eligo.bio/,$1M to $10M,"Bpifrance, Khosla Ventures, Seventure Partners, Sanofi Ventures, CARB-X","CARB-X, European Commission, France 2030, Khosla Ventures, Sanofi Ventures, Seventure Partners, Worldwide Innovation Challenge",https://x.com/eligobio,https://www.linkedin.com/company/eligo-bioscience,11-50,"$5,000,000",2014
24 Hour Fitness,https://www.crunchbase.com/organization/24-hour-fitness,"May 13, 2025","$305,000,000",Not Started,"Communities, Fitness","Carlsbad, California, United States","24 Hour Fitness is the world's largest privately owned and operated fitness center chain, and third in number of clubs behind Gold's Gym","28,679",http://www.24hourfitness.com/,$10B+,The TCW Group,The TCW Group,https://x.com/24glendaless,https://www.linkedin.com/company/24-hour-fitness,10001+,"$305,000,000",1983
Panavision,https://www.crunchbase.com/organization/panavision,"May 13, 2025","$340,480,125",Not Started,"Manufacturing, Photography, Product Design","Woodland Hills, California, United States",Panavision is a designer and manufacturer of high-precision camera systems.,"28,921",http://www.panavision.com/,$100M to $500M,Siena Lending Group,Siena Lending Group,https://x.com/Panavision,http://www.linkedin.com/company/panavision,1001-5000,"$130,000,000",1954
Savana,https://www.crunchbase.com/organization/savana-6ede,"May 13, 2025","$44,400,593",Not Started,"Artificial Intelligence (AI), Health Care","Madrid, Madrid, Spain","Electronic Health Records reuse, with Clinical Natural Language Processing.","30,307",https://savanamed.com/,$10M to $50M,"Cathay Innovation, Cathay Capital, Seaya, Centre for the Development of Industrial Technology (CDTI), Aldea Ventures","Cathay Innovation, Conexo Ventures, Seaya",https://x.com/savanamedica,https://www.linkedin.com/company/savanamedica,101-250,—,2014
Perpl,https://www.crunchbase.com/organization/perpl,"May 13, 2025","$9,250,000",Not Started,"Blockchain, Decentralized Finance (DeFi), Web3","London, England, United Kingdom",Perpl improves financial systems by creating a clear pricing engine on an effective blockchain.,"30,627",https://perpl.xyz/,$1M to $10M,"Dragonfly, HashKey, L1D, BH Digital, CMS Holdings",Dragonfly,https://x.com/perpltrade,,1-10,"$9,250,000",2009
Axsome Therapeutics,https://www.crunchbase.com/organization/axsome-therapeutics,"May 13, 2025","$1,001,985,000",Not Started,"Biopharma, Biotechnology, Therapeutics","New York, New York, United States",Axsome Therapeutics is a biopharmaceutical company that develops therapies for the management and treatment of neurological disorders.,"30,744",http://axsome.com/,$100M to $500M,Blackstone Group,—,https://x.com/axsome,https://www.linkedin.com/company/axsome-therapeutics-inc-,501-1000,"$570,000,000",2012
Bibby Financial Services,https://www.crunchbase.com/organization/bibby-financial-services,"May 13, 2025","$2,134,928,785",Not Started,"Banking, Finance, Financial Services, Transportation, Venture Capital","Kennesaw, Georgia, United States","Bibby Financial Services is wholly owned by the Bibby Line Group, a dynamic business to business services group.","31,752",https://www.bibbyfinancialservices.com/,$100M to $500M,"British Business Bank, HSBC, HSBC UK, Lloyds Bank, Barclays Bank","British Business Bank, Lloyds Bank",https://x.com/BibbyFinance_US,https://www.linkedin.com/company/bibbyfinancialservices/about/,501-1000,"£700,000,000",1982
TILT Biotherapeutics,https://www.crunchbase.com/organization/tilt-biotherapeutics,"May 13, 2025","$71,102,755",Not Started,"Apps, Biotechnology, Health Care","Helsinki, Southern Finland, Finland",TILT Biotherapeutics Ltd is the leading company globally working in the area of enabling tumor.,"32,158",http://tiltbio.com/,$1M to $10M,"Lifeline Ventures, European Innovation Council, Tesi, U.S. Department of Defense, EIC Accelerator","Business Finland, EIC Accelerator, European Innovation Council, Lifeline Ventures, U.S. Department of Defense",,https://www.linkedin.com/company/tilt-biotherapeutics-ltd,11-50,"€22,600,000",2013
Didask,https://www.crunchbase.com/organization/didask,"May 13, 2025","€10,000,000",Not Started,"E-Learning, Software, Training","Bagnolet, Ile-de-France, France",Didask is an IT company that helps organizations and trainers with e-learning applications based on digital technology.,"34,704",https://www.didask.com/,Less than $1M,"AVP, Citizen Capital, MAIF Impact, Takara Capital, JuneX Capital Partners","AVP, Citizen Capital",https://x.com/didask,https://www.linkedin.com/company/didask,11-50,"€10,000,000",2014
Sandgarden,https://www.crunchbase.com/organization/sandgarden,"May 13, 2025","$7,500,000",Not Started,"Apps, Artificial Intelligence (AI), Information Technology","New York, New York, United States","Sandgarden is a modularized platform to prototype, iterate, and deploy AI applications.","38,705",https://www.sandgarden.com/,—,"Crane Venture Partners, Resolute Ventures, HearstLab, Panache Ventures, Jerry Neumann","Crane Venture Partners, Resolute Ventures",,https://www.linkedin.com/company/sandgarden,1-10,"$3,000,000",Jul 2024
Suvera,https://www.crunchbase.com/organization/suvera,"May 13, 2025","£5,001,000",Not Started,"Apps, Health Care, Wellness","London, England, United Kingdom",Support service for effective virtual long-term care,"40,307",https://www.suvera.com/,$1M to $10M,"Ascension, Google for Startups, Calm/Storm Ventures, Morningside, 5Y Capital","5Y Capital, Ascension, Google for Startups, Grow Digital Health Midlands Accelerator",https://x.com/suverahealth,https://www.linkedin.com/company/suvera-health/,51-100,—,Jan 2019
